项目编号	项目名称	运单号
LZPXA16CS001	西安高新国际学校STEM课程2016-2017	
LZPXA16CS001	西安高新国际学校STEM课程2016-2017	
LZPXA16CS001	西安高新国际学校STEM课程2016-2017	
LZPXA16CS001	西安高新国际学校STEM课程2016-2017	
LZPXA16CS001	西安高新国际学校STEM课程2016-2017	
LZPXA16CS001	西安高新国际学校STEM课程2016-2017	
LZPXA16CS001	西安高新国际学校STEM课程2016-2017	
LZPXA16CS001	西安高新国际学校STEM课程2016-2017	
LZPXA16CS001	西安高新国际学校STEM课程2016-2017	
LZPXA16CS001	西安高新国际学校STEM课程2016-2017	
LZPXA16CS001	西安高新国际学校STEM课程2016-2017	
LZPSH18SM15	教学部成本中心	
LZPSH18SM15	教学部成本中心	
LZPSH18SM15	教学部成本中心	
LZPSH18SM15	教学部成本中心	
LZPSH18SM15	教学部成本中心	
LZPSH18SM15	教学部成本中心	
LZPSH18SM15	教学部成本中心	
LZPSH18SM15	教学部成本中心	
LZPSH18SM15	教学部成本中心	
LZPSH18SM06	零售项目	
LZPSH18SM06	零售项目	
LZPSH16CR001	尚德实验学校STEM课程2016-2017	
LZPSH16CK001	2016-2017学年科学社种子乐园、小学兴趣A、B、C班、初中创意A、B、C班、双语实验班	
LZPSH16CK001	2016-2017学年科学社种子乐园、小学兴趣A、B、C班、初中创意A、B、C班、双语实验班	
LZPSH16CK001	2016-2017学年科学社种子乐园、小学兴趣A、B、C班、初中创意A、B、C班、双语实验班	
LZPSH16CK001	2016-2017学年科学社种子乐园、小学兴趣A、B、C班、初中创意A、B、C班、双语实验班	
LZPSH18SM06	零售项目	
LZPSH18SM06	零售项目	
LZPSH18SM24	福利项目[人力资源]	
LZPSH16CR006	2016-2017学年上海市娄山中学科 学种子实验班STEM课程服务	
LZPSH16CR007	上海市普陀区青少年中心STEM课程服务2016-2017	
LZPSH16CR007	上海市普陀区青少年中心STEM课程服务2016-2017	
LZPSH16CK002	2016级中学生英才计划预备班STEM课程	
LZPSH16CK002	2016级中学生英才计划预备班STEM课程	
LZPSH16CK001	2016-2017学年科学社种子乐园、小学兴趣A、B、C班、初中创意A、B、C班、双语实验班	
LZPSH16CK001	2016-2017学年科学社种子乐园、小学兴趣A、B、C班、初中创意A、B、C班、双语实验班	
LZPSH18SM06	零售项目	
LZPSH18SM06	零售项目	
LZPSH18SM06	零售项目	
LZPSH18SM06	零售项目	
LZPSH18SM06	零售项目	
LZPSH16AS017	2016STEM与科技创新教育国际高峰论坛（少年宫）	
LZPSH16AS017	2016STEM与科技创新教育国际高峰论坛（少年宫）	
LZPSH16AS017	2016STEM与科技创新教育国际高峰论坛（少年宫）	
LZPSH16AS017	2016STEM与科技创新教育国际高峰论坛（少年宫）	
LZPSH18SM24	福利项目[人力资源]	
LZPSH16CR004	2016-2017学年上海市平和双语学校科学种子实验班STEM课程服务	
LZPSH16CR002	2016-2017学年上海市民办华育中学科学种子实验班STEM课程服务	
LZPSH16CR002	2016-2017学年上海市民办华育中学科学种子实验班STEM课程服务	
LZPSH16AS016	GET2016教育科技大会参展活动201611	
LZPSH16AS016	GET2016教育科技大会参展活动201611	
LZPSH16AS016	GET2016教育科技大会参展活动201611	
LZPSH16AS016	GET2016教育科技大会参展活动201611	
LZPSH16AS016	GET2016教育科技大会参展活动201611	
LZPSH16AS016	GET2016教育科技大会参展活动201611	
LZPXA16CS001	西安高新国际学校STEM课程2016-2017	
LZPXA16CS001	西安高新国际学校STEM课程2016-2017	
LZPSH16CK001	2016-2017学年科学社种子乐园、小学兴趣A、B、C班、初中创意A、B、C班、双语实验班	
LZPSH16CK001	2016-2017学年科学社种子乐园、小学兴趣A、B、C班、初中创意A、B、C班、双语实验班	
LZPSH16LR015	STEM课程远程培训及青少年科技创新人才远程培育项目“STEM云教室”（科学社-云南）201611	
LZPSH16LR015	STEM课程远程培训及青少年科技创新人才远程培育项目“STEM云教室”（科学社-云南）201611	
LZPSH16LR015	STEM课程远程培训及青少年科技创新人才远程培育项目“STEM云教室”（科学社-云南）201611	
LZPSH16LR015	STEM课程远程培训及青少年科技创新人才远程培育项目“STEM云教室”（科学社-云南）201611	
LZPSH18SM15	教学部成本中心	
LZPSH18SM15	教学部成本中心	
LZPSH18SM15	教学部成本中心	
LZPSH18SM15	教学部成本中心	
LZPSH18SM15	教学部成本中心	
LZPSH18SM15	教学部成本中心	
LZPSH18SM15	教学部成本中心	
LZPSH18SM15	教学部成本中心	
LZPXA16CS001	西安高新国际学校STEM课程2016-2017	
LZPXA16CS001	西安高新国际学校STEM课程2016-2017	
LZPSH16CS003	复旦大学附属中学STEM课程服务2016-2017	
LZPSH16CK001	2016-2017学年科学社种子乐园、小学兴趣A、B、C班、初中创意A、B、C班、双语实验班	
LZPSH16CK001	2016-2017学年科学社种子乐园、小学兴趣A、B、C班、初中创意A、B、C班、双语实验班	
LZPSH16CK001	2016-2017学年科学社种子乐园、小学兴趣A、B、C班、初中创意A、B、C班、双语实验班	
LZPSH16CK001	2016-2017学年科学社种子乐园、小学兴趣A、B、C班、初中创意A、B、C班、双语实验班	
LZPSH16CK001	2016-2017学年科学社种子乐园、小学兴趣A、B、C班、初中创意A、B、C班、双语实验班	
LZPSH16CK001	2016-2017学年科学社种子乐园、小学兴趣A、B、C班、初中创意A、B、C班、双语实验班	
LZPSH16CR014	上海延安初级中学STEM课程2016-2017	
LZPSH16CR014	上海延安初级中学STEM课程2016-2017	
LZPSH18SM15	教学部成本中心	
LZPSH18SM15	教学部成本中心	
LZPSH16LR016	STEM课程远程培训及青少年科技创新人才远程培育项目“STEM云教室”（科学社-遵义）201611	
LZPSH16LR016	STEM课程远程培训及青少年科技创新人才远程培育项目“STEM云教室”（科学社-遵义）201611	
LZPSH16LR016	STEM课程远程培训及青少年科技创新人才远程培育项目“STEM云教室”（科学社-遵义）201611	
LZPSH16LR016	STEM课程远程培训及青少年科技创新人才远程培育项目“STEM云教室”（科学社-遵义）201611	
LZPSH16CS003	复旦大学附属中学STEM课程服务2016-2017	
LZPSH16CS003	复旦大学附属中学STEM课程服务2016-2017	
LZPSH16CS008	上海大同初级中学STEM课程服务2016-2017	
LZPSH16CS008	上海大同初级中学STEM课程服务2016-2017	
LZPSH16CR007	上海市普陀区青少年中心STEM课程服务2016-2017	
LZPSH16CR007	上海市普陀区青少年中心STEM课程服务2016-2017	
LZPSH16CK002	2016级中学生英才计划预备班STEM课程	
LZPSH16CK002	2016级中学生英才计划预备班STEM课程	
LZPSH16CR005	上海向明高级中学2016-2017学年STEM课程服务	
LZPSH16CR005	上海向明高级中学2016-2017学年STEM课程服务	
LZPSH18SM06	零售项目	
LZPSH18SM06	零售项目	
LZPSH16CK001	2016-2017学年科学社种子乐园、小学兴趣A、B、C班、初中创意A、B、C班、双语实验班	
LZPSH16CK001	2016-2017学年科学社种子乐园、小学兴趣A、B、C班、初中创意A、B、C班、双语实验班	
LZPSH16CK001	2016-2017学年科学社种子乐园、小学兴趣A、B、C班、初中创意A、B、C班、双语实验班	
LZPSH16CK001	2016-2017学年科学社种子乐园、小学兴趣A、B、C班、初中创意A、B、C班、双语实验班	
LZPSH16COS010	凯瑞宝贝第四批培训器材201611	
LZPSH16COS010	凯瑞宝贝第四批培训器材201611	
LZPSH16COS010	凯瑞宝贝第四批培训器材201611	
LZPSH16COS010	凯瑞宝贝第四批培训器材201611	
LZPSH16COS010	凯瑞宝贝第四批培训器材201611	
LZPSH16COS010	凯瑞宝贝第四批培训器材201611	
LZPSH16COS010	凯瑞宝贝第四批培训器材201611	
LZPSH16COS010	凯瑞宝贝第四批培训器材201611	
LZPSH16COS010	凯瑞宝贝第四批培训器材201611	
LZPSH16COS010	凯瑞宝贝第四批培训器材201611	
LZPSH16COS010	凯瑞宝贝第四批培训器材201611	
LZPSH16COS010	凯瑞宝贝第四批培训器材201611	
LZPSH16COS010	凯瑞宝贝第四批培训器材201611	
LZPSH16COS010	凯瑞宝贝第四批培训器材201611	
LZPSH16COS010	凯瑞宝贝第四批培训器材201611	
LZPSH16COS010	凯瑞宝贝第四批培训器材201611	
LZPSH16CS003	复旦大学附属中学STEM课程服务2016-2017	
LZPSH16CS006	上海市实验学校STEM课程服务第一学期2016-2017	
LZPSH16CS006	上海市实验学校STEM课程服务第一学期2016-2017	
LZPSZ16CS001	深圳南山外国语学校STEM课程服务2016-2017（阔云）	
LZPSZ16CS001	深圳南山外国语学校STEM课程服务2016-2017（阔云）	
LZPSH16CS003	复旦大学附属中学STEM课程服务2016-2017	
LZPSH16CS003	复旦大学附属中学STEM课程服务2016-2017	
LZPSH16CS011	上海市诺德安达双语学校STEM课程2016-2017	
LZPSH16CS011	上海市诺德安达双语学校STEM课程2016-2017	
LZPSC16CS001	四川分中心2016年STEM服务项目结算（成都捷宇睿客）	
LZPSC16CS001	四川分中心2016年STEM服务项目结算（成都捷宇睿客）	
LZPSH18SM15	教学部成本中心	
LZPSH18SM15	教学部成本中心	
LZPSH18SM15	教学部成本中心	
LZPSH18SM15	教学部成本中心	
LZPSH16CR001	尚德实验学校STEM课程2016-2017	
LZPSH16CR001	尚德实验学校STEM课程2016-2017	
LZPSH16CR001	尚德实验学校STEM课程2016-2017	
LZPSH16CR001	尚德实验学校STEM课程2016-2017	
LZPSH16CS006	上海市实验学校STEM课程服务第一学期2016-2017	
LZPSH16CS006	上海市实验学校STEM课程服务第一学期2016-2017	
LZPSH16CK001	2016-2017学年科学社种子乐园、小学兴趣A、B、C班、初中创意A、B、C班、双语实验班	
LZPSH16CK001	2016-2017学年科学社种子乐园、小学兴趣A、B、C班、初中创意A、B、C班、双语实验班	
LZPSH18SM06	零售项目	
LZPSH18SM06	零售项目	
LZPSH16CS003	复旦大学附属中学STEM课程服务2016-2017	
LZPSH16CR001	尚德实验学校STEM课程2016-2017	
LZPSH16CR001	尚德实验学校STEM课程2016-2017	
LZPSH16CR014	上海延安初级中学STEM课程2016-2017	
LZPSH16CR014	上海延安初级中学STEM课程2016-2017	
LZPSH16CS008	上海大同初级中学STEM课程服务2016-2017	
LZPSH16CS008	上海大同初级中学STEM课程服务2016-2017	
LZPSH18SM06	零售项目	
LZPSH18SM06	零售项目	
LZPSH18SM06	零售项目	
LZPSH18SM06	零售项目	
LZPSH18SM06	零售项目	
LZPSH18SM06	零售项目	
LZPSH16CS003	复旦大学附属中学STEM课程服务2016-2017	
LZPSH16CS003	复旦大学附属中学STEM课程服务2016-2017	
LZPSH16CR007	上海市普陀区青少年中心STEM课程服务2016-2017	
LZPSH16CR007	上海市普陀区青少年中心STEM课程服务2016-2017	
LZPSH16CK002	2016级中学生英才计划预备班STEM课程	
LZPSH16CK002	2016级中学生英才计划预备班STEM课程	
LZPSZ16COS001	深圳博睿思教育科技有限公司STEM课程合作协议	
LZPSZ16COS001	深圳博睿思教育科技有限公司STEM课程合作协议	
LZPSZ16COS001	深圳博睿思教育科技有限公司STEM课程合作协议	
LZPSZ16COS001	深圳博睿思教育科技有限公司STEM课程合作协议	
LZPSZ16COS001	深圳博睿思教育科技有限公司STEM课程合作协议	
LZPSZ16COS001	深圳博睿思教育科技有限公司STEM课程合作协议	
LZPSZ16COS001	深圳博睿思教育科技有限公司STEM课程合作协议	
LZPSZ16COS001	深圳博睿思教育科技有限公司STEM课程合作协议	
LZPSZ16COS001	深圳博睿思教育科技有限公司STEM课程合作协议	
LZPSZ16COS001	深圳博睿思教育科技有限公司STEM课程合作协议	
LZPSZ16COS001	深圳博睿思教育科技有限公司STEM课程合作协议	
LZPSZ16COS001	深圳博睿思教育科技有限公司STEM课程合作协议	
LZPSZ16COS001	深圳博睿思教育科技有限公司STEM课程合作协议	
LZPSH16CK001	2016-2017学年科学社种子乐园、小学兴趣A、B、C班、初中创意A、B、C班、双语实验班	
LZPSH16CK001	2016-2017学年科学社种子乐园、小学兴趣A、B、C班、初中创意A、B、C班、双语实验班	
LZPSH16CS003	复旦大学附属中学STEM课程服务2016-2017	
LZPSH18SM12	销售商机项目	
LZPSH18SM12	销售商机项目	
LZPSH16CR014	上海延安初级中学STEM课程2016-2017	
LZPSH16CR014	上海延安初级中学STEM课程2016-2017	
LZPSH16CS008	上海大同初级中学STEM课程服务2016-2017	
LZPSH16CS008	上海大同初级中学STEM课程服务2016-2017	
LZPSH16CS003	复旦大学附属中学STEM课程服务2016-2017	
LZPSH16CS003	复旦大学附属中学STEM课程服务2016-2017	
LZPSH16CR006	2016-2017学年上海市娄山中学科 学种子实验班STEM课程服务	
LZPSH16CR006	2016-2017学年上海市娄山中学科 学种子实验班STEM课程服务	
LZPSH18SM12	销售商机项目	
LZPSH18SM12	销售商机项目	
LZPSH18SM12	销售商机项目	
LZPSH18SM12	销售商机项目	
LZPSH18SM12	销售商机项目	
LZPSH18SM12	销售商机项目	
LZPSH18SM12	销售商机项目	
LZPSH18SM12	销售商机项目	
LZPSH16CK001	2016-2017学年科学社种子乐园、小学兴趣A、B、C班、初中创意A、B、C班、双语实验班	
LZPSH16CK001	2016-2017学年科学社种子乐园、小学兴趣A、B、C班、初中创意A、B、C班、双语实验班	
LZPSH18SM15	教学部成本中心	
LZPSH16CR005	上海向明高级中学2016-2017学年STEM课程服务	
LZPSH16CR005	上海向明高级中学2016-2017学年STEM课程服务	
LZPSH16CS003	复旦大学附属中学STEM课程服务2016-2017	
LZPSH16CS003	复旦大学附属中学STEM课程服务2016-2017	
LZPSH16CS003	复旦大学附属中学STEM课程服务2016-2017	
LZPSZ16CS001	深圳南山外国语学校STEM课程服务2016-2017（阔云）	
LZPSZ16CS001	深圳南山外国语学校STEM课程服务2016-2017（阔云）	
LZPSH16CR014	上海延安初级中学STEM课程2016-2017	
LZPSH16CS003	复旦大学附属中学STEM课程服务2016-2017	
LZPSH16CS003	复旦大学附属中学STEM课程服务2016-2017	
LZPSH16CS003	复旦大学附属中学STEM课程服务2016-2017	
LZPSH16COS011	凯瑞宝贝第五批培训器材201612	
LZPSH16COS011	凯瑞宝贝第五批培训器材201612	
LZPSH16COS011	凯瑞宝贝第五批培训器材201612	
LZPSH16COS011	凯瑞宝贝第五批培训器材201612	
LZPSH16COS011	凯瑞宝贝第五批培训器材201612	
LZPSH16COS011	凯瑞宝贝第五批培训器材201612	
LZPSH16COS011	凯瑞宝贝第五批培训器材201612	
LZPSH16COS011	凯瑞宝贝第五批培训器材201612	
LZPSH16COS011	凯瑞宝贝第五批培训器材201612	
LZPSH16COS011	凯瑞宝贝第五批培训器材201612	
LZPSH16COS011	凯瑞宝贝第五批培训器材201612	
LZPSH16COS011	凯瑞宝贝第五批培训器材201612	
LZPSH16CR007	上海市普陀区青少年中心STEM课程服务2016-2017	
LZPSH16CR007	上海市普陀区青少年中心STEM课程服务2016-2017	
LZPSH17CS001	常州市花园中学STEM课程服务2017	
LZPSH17CS001	常州市花园中学STEM课程服务2017	
LZPSH17CS001	常州市花园中学STEM课程服务2017	
LZPSH16CR014	上海延安初级中学STEM课程2016-2017	
LZPSH16COS011	凯瑞宝贝第五批培训器材201612	
LZPSH16COS011	凯瑞宝贝第五批培训器材201612	
LZPSH16COS011	凯瑞宝贝第五批培训器材201612	
LZPSH16COS011	凯瑞宝贝第五批培训器材201612	
LZPSH16CK001	2016-2017学年科学社种子乐园、小学兴趣A、B、C班、初中创意A、B、C班、双语实验班	
LZPSH16CK001	2016-2017学年科学社种子乐园、小学兴趣A、B、C班、初中创意A、B、C班、双语实验班	
LZPSH16CR001	尚德实验学校STEM课程2016-2017	
LZPSH16CR001	尚德实验学校STEM课程2016-2017	
LZPSH16CK001	2016-2017学年科学社种子乐园、小学兴趣A、B、C班、初中创意A、B、C班、双语实验班	
LZPSH16CK001	2016-2017学年科学社种子乐园、小学兴趣A、B、C班、初中创意A、B、C班、双语实验班	
LZPSH16AS018	复兴中学工作坊201612	
LZPSH16AS018	复兴中学工作坊201612	
LZPSH16AS018	复兴中学工作坊201612	
LZPSH16AS018	复兴中学工作坊201612	
LZPSH16CR014	上海延安初级中学STEM课程2016-2017	
LZPSH16CR014	上海延安初级中学STEM课程2016-2017	
LZPSH16CR014	上海延安初级中学STEM课程2016-2017	
LZPSH16CR014	上海延安初级中学STEM课程2016-2017	
LZPSH16LR020	重庆市沙坪坝区苹果教育培训学校云教室201612	
LZPSH16LR020	重庆市沙坪坝区苹果教育培训学校云教室201612	
LZPSH16LR020	重庆市沙坪坝区苹果教育培训学校云教室201612	
LZPSH16LR020	重庆市沙坪坝区苹果教育培训学校云教室201612	
LZPSH16LR020	重庆市沙坪坝区苹果教育培训学校云教室201612	
LZPSH16LR020	重庆市沙坪坝区苹果教育培训学校云教室201612	
LZPSH16LR020	重庆市沙坪坝区苹果教育培训学校云教室201612	
LZPSH16LR014	STEM课程远程培训及青少年科技创新人才远程培育项目“STEM云教室”（科学社-福建）201611	
LZPSH16LR014	STEM课程远程培训及青少年科技创新人才远程培育项目“STEM云教室”（科学社-福建）201611	
